title_id,title,genre,authors,weekdays,length,subscribers,rating,views,likes,status,synopsis
4013,No Outtakes,ROMANCE,Go Sun Young,MONDAY,3,205525,9.51,7516775,922893,COMPLETED,"Jaerin seems like a hip college girl, but she spends her days as a shut-in geeking over Hwi, the male lead of her favorite period drama “Hwaya.” As part of a family intervention, her sister talks her into accepting a job as a TV extra. Upon arrival, Jaerin discovers that the set is for “Hwaya” but ruins the takes with her awkward movement. Worse comes to worst when she wanders off set and runs into Ahn, the actor playing Hwi. While Jaerin loves Hwi to death, she couldn’t care less about the egomaniacal star bringing him to life. Yet lo and behold, a near-fatal accident transports them into the drama! The once fictional world is now their reality. Jaerin must act out the role of Hwaya, the dragon maiden who saves her country from peril, without butchering her lines. Can she put up with Ahn and pull off her role as the heroine in a world without outtakes?"
4012,Be Still My Heart,SPORTS,Ilkwon Ha,THURSDAY,5,31252,9.2,699353,80226,COMPLETED,"A wayward teenager with existential questions, Sugu has a secret that he can’t tell anyone: he has a swimsuit fetish. When his homeroom teacher catches him peeping on the girls’ water polo team at school, Sugu is given only one way out. He must disguise himself as a girl and join the water polo team. He reluctantly accepts, only to discover that there’s much more to the sport than splashing around with cute girls in swimsuits. Somewhere along the way, Sugu might even discover the reason his heartbeat is taking up a new rhythm. 
"
4011,The World After the Fall ,ACTION,"singNsong,Undead Ttalgi,Undead Gamja",MONDAY,185,1176749,9.67,90689785,6862096,ONGOING,"Faced with imminent defeat and certain death, would you choose to run – or continue to fight for a doomed world? When mysterious towers appear across the world, summoning monsters that prey on mankind, this is the choice presented to the Tower Walkers – adventurers with special powers to fight the monsters. On the brink of death, they can choose to use a “regression stone” to return to the past for a second chance, though this decision places them in a separate timeline forever. Stubborn Tower Walker Jaehwan rejects this choice, choosing to fight for the original timeline, and learning shocking secrets about the Tower along the way."
4006,The Prenup,ROMANCE,"FLADA,Siwon,anne",WEDNESDAY,7,327332,7.67,15544848,1166506,COMPLETED,"What’s a girl to do when she has sworn off love completely? Get married, of course! When Seunghui Wu is scarred after the end of a relationship eight years ago, she refuses to even consider dating. But when her father comes to her with a old contract he made, promising her to another man’s son, there’s not much she can do. Despite her circumstances, Seunghui is determined to get married on her own terms, which are all conveniently laid out... in a prenup!"
4005,Ghost King,ACTION,"SON GOHOO,PARK JINSEOK",THURSDAY,3,158757,9.34,4820099,439604,COMPLETED,"What if the world was divided into people with martial arts powers and people without? Taeyeon Kang was one of the lucky few born with such powers. He enrolls in Murim Police University, a special school for those with powers to stand on the side of justice… but he has a secret of his own. He’s here to uncover the truth behind his father’s disappearance as well as seek protection from the Evil Murim Faction which is after his family’s secret book of martial arts techniques. At the same time, the legendary Ghost King makes his grand return, years after his mysterious disappearance. Just who is this masked anti-hero?
"
4000,Bloodhounds,ACTION,Jeong Chan,WEDNESDAY,11,119545,9.32,2354006,189707,COMPLETED,"Bark, bark! Yes, I aim to please and do your bidding. And I’ll certainly never bare my teeth – that is, as long as you don’t show your back. Because it’s a dog-eat-dog world out there. Whether you’re a judge, CEO, boss of the criminal underworld, or a nobody, it doesn’t matter. In the face of money, all are equal."
3994,Aza,FANTASY,usaesae,MONDAY,60,293102,9.73,7063428,811324,ONGOING,"Throughout history, humans have been at war with the Fallen, demonic creatures who were banished to live in the Barrens for their sins. One day, the king of the Fallen, Azazel, is captured by the imperial hunters led by General Mu Ryang. But contrary to the general’s initial beliefs, Azazel isn’t the cold-hearted monster the legends have made him out to be. In fact, he shows compassion for his fellow Fallen who have been ruthlessly hunted down by the humans, and even offers himself up in exchange for his people’s safety. After this eye-opening encounter, Mu Ryang begins to question who the sinners really are, and Azazel plans to use the general’s changing perspective to turn him against the crown prince, Jeong Jin, and put an end to centuries' worth of conflict."
3993,My Reason to Die,ROMANCE,YUJU,TUESDAY,7,985422,9.8,59288688,3940120,COMPLETED,"Ji-o’s luck runs out when she gets injured before the tryouts for the national taekwondo team. In the middle of facing what seems to be the biggest crisis of her life, she meets Gyeol, a mysterious boy who changes her life forever. He’s the definition of a bad boy with a good heart, and she finds herself unable to resist his charms. However, she might be playing with fire as he’s someone who’s involved with the wrong crowd. Is falling for Gyeol worth the risk?"
3992,X & Ash,ACTION,"Sehoon Kim,Kwangsu Lee",WEDNESDAY,107,251051,9.74,12414840,1136685,HIATUS,"X, a genius thief, and Ash, a boy with a mysterious past, decide to join the Azure Knights after a chance encounter with Ryu, the prime swordmaster. The entry exam for the Azure Knights is where the best of the best come to show exceptional skills. 
X and Ash must prove their might and win against the elite aristocrats!
Will they be able to become knights? 
And what cruel destiny will they face afterwards…?"
3966,Warrior Executioner,FANTASY,Serae Kim,FRIDAY,152,60856,9.37,3967327,489977,ONGOING,"After whopping 20 years as the headsman of the kingdom, Denil finally gets to hang up his ax – not. With the flickering prospect of a tranquil, possibly happy post-beheading life snatched from him, he’s got no choice; open his eyes, open up the skills given to him by the Creator Goddess, open up about his tortured past, and bury that hatchet – preferably in his new enemies’ craniums. "
3964,Another Love ,ROMANCE,"I SOON KI,DDOGAK,sparkler",SATURDAY,7,456795,9.6,19186640,1519106,COMPLETED,"When architect Jae embarks on a solo vacation to Spain, it may seem that she’s running from her past, away from her abusive ex-boyfriend who sought to control her life. For Jae, however, the trip represents a new chapter as she learns to stand on her own again. Her vacation takes an interesting turn when she’s mistakenly assigned to the same hotel room as Joff, a handsome and successful businessman who is intrigued by Jae’s kind and independent nature. Meanwhile, a sinister figure from Jae’s past begins to haunt her once again…"
3963,My S-Class Hunters,ACTION,"seri,biwan,geunseo",WEDNESDAY,156,733370,9.75,68787908,6132566,HIATUS,"Yoojin is an F-ranker overshadowed by his little brother, an S-ranker. All he does is get in his brother’s way, causing trouble wherever he goes. When a seemingly routine dungeon raid goes wrong and costs Yoojin his brother’s life, Yoojin decides to use the wish granted by clearing the dungeon to reset his timeline. The plan was to lead a quiet life from now on… but now it turns out he can help other people become S-rankers?! Maybe this is Yoojin’s chance at building his own entourage of powerful metahumans… but it may be easier said than done."
3929,The End of Ma'at,ACTION,"Yaruno,NODOWDY",MONDAY,22,53566,9.07,971118,104714,HIATUS,"Despite years of endless offerings, she died all the same. What purpose then do the gods serve? Enraged by the death of his sister, Khai and his mythology-obsessed brother Rehu set out on a journey through the Duat, the treacherous realm of the Egyptian underworld, with one goal in mind: Revenge. Can a simple human like Khai truly topple the gods, or is there more at play in the land of the dead?"
3923,Island,ACTION,"Inwan Youn,Kyungil Yang",SUNDAY,6,69140,8.96,1180870,106543,COMPLETED,"“I’ll offer you 50 million won for every demon you hunt down.” Jeju Island is swarming with demons out for human blood. When Won Miho, heiress of Daehan Group, finds herself at the mercy of one of these evil demons, she strikes a deal with serial killer, Van, to ensure her survival."
3922,Deadlife,ACTION,"Hooressha,Jinguk Lim",SUNDAY,6,140719,9.27,5742788,579529,COMPLETED,"Am I dead, or am I alive? After Seong-hun gets bitten by a zombie, he soon realizes that he hasn’t completely turned into one. Yes, his movements are slow, his urge to bite humans is strong, and his looks are completely different. But he remembers. He remembers the scent of his crush, he remembers how to read, and he remembers that he should protect his friends.
 
Unfortunately, the other intelligent zombies seem to disagree with the last bit...
"
3921,The Final Raid Boss,FANTASY,"KIM JANGHUN,HA SEONGSHIN,PARK SUBONG",WEDNESDAY,7,215871,9.13,10808310,1084772,COMPLETED,"Daejang Gong, aka Raid Leader, used to be rank one in the world’s first VR RPG game Rou Online, but now he’s trapped in a game called Astrom as an NPC due to the evil scheming of an AI! Now, Daejang must find a way to escape this sick metaverse, but will he be able to outsmart artificial intelligence?"
3920,Regina Rena: To the Unforgiven,FANTASY,"NANA,Seol Dong-Won,kim youngji",TUESDAY,46,596521,9.7,21001114,1976807,HIATUS,"Rena Rubel is a beautiful woman who has faced her share of hardships, as she was offered as a sacrifice by her own father, Marquis Rubel. She manages to survive and one day encounters a man named Lin, who belatedly discovers she is a powerful warrior who can hold her own. Rena gifts him with the elusive altar stone, and he promises to pay her back. They agree to meet again, and she continues to travel with her maid Yuni, seeking her father for his sins of the past. Can he be forgiven?"
3919,Love and Leashes,ROMANCE,Winter,FRIDAY,6,269418,9.13,17321311,2254894,COMPLETED,"Now a major adaptation on streaming.
Jihu has a secret kink and has finally met the master he’s been dreaming of. His co-worker, Ji-u, seems to think otherwise. Despite all the misunderstandings between them, will the two succeed in finding a balance between pleasure and pain, kink and love?"
3918,My In-Laws are Obsessed with Me ,FANTASY,"seungu,Han Yoon seol",SUNDAY,130,1872610,9.81,193016956,15107560,HIATUS,"Pereshati Jahardt is a count's daughter who got remarried after her mother’s passing. When her father died, he left her all his fortune. Then, Pereshati's greedy stepmother and stepsister conspire with Pereshati's lover to kill her. However, under mysterious circumstances, Pereshati is brought back to life and travels back in time before her murder. To buy some time before getting her revenge, Pereshati visits the handsome yet notorious grand duke, Therdeo Lapileon, to marry him. During her visit, she uncovers a horrifying secret of his family. How will Pereshati deal with it? Will she be able to take her revenge?"
3917,Manager Kim,ACTION,"Jeongjongtaek,toy",SATURDAY,189,466948,9.71,36491635,2787618,ONGOING,"Single father, company manager, and former black-ops member, Mr. Kim lived an ordinary life until his daughter, Minji, went missing. After discovering his daughter could be dead, Mr. Kim turns merciless and sets out for information. He will rescue his daughter by any means necessary, even if it means destroying everything and everyone standing in his path."
3916,Eternals: The 500 Year War,SUPER_HERO,Marvel,FRIDAY,7,167010,7.37,1107738,72787,COMPLETED,"An international, all-star creative team of writers and artists presents ETERNALS: THE 500 YEAR WAR! Follow the Eternals in their past encounters against the Deviants in this original 7 episode series! Learn how the Eternals interacted with different cultures of the human race across time, gifting humanity with cultural artifacts while also trying to keep them safe from the Deviant threat. It’s a battle that spans centuries, with the fate of the planet at stake!"
3915,I’m the Max-Level Newbie,ACTION,"swingbat,WAN.Z(REDICE STUDIO),Maslow",SATURDAY,4,923605,9.25,56798369,4939539,ONGOING,"Kang Jinhyeok, a gaming streamer and content creator, is the only person who has cleared the game, [Tower of Trials]. However, as the game’s popularity declines, it becomes increasingly difficult for him to continue making a living as a content creator. Jinhyeok prepares to end his 11-year-long relationship with the game and say goodbye to his humble group of subscribers. But on that very day, the Tower of Trials appears in reality with a message saying that humanity will perish unless all players clear each floor within 90 days. Jinhyeok, who knows the game better than anyone, decides to use his knowledge to his advantage and dominate the tower. It’s time to show everyone what a hardcore gamer can do!
"
3913,Tomorrow,DRAMA,Llama,SATURDAY,202,154735,9.73,3870267,524890,ONGOING,"Now a major adaptation on streaming. 
Junwung, an unemployed college graduate, slips into a coma when he accidentally falls off of a bridge. While he's in a comatose state, he gets an offer from the crisis response team of the underworld company Flashback to temporarily join their team. If he accepts this offer, he could wake up early from the coma and even get rid of the karma from his past life that’s been holding him back from getting jobs! He’s got nothing better to do tomorrow, so it’s a beautiful day to save lives… with these grim reapers!!"
3911,Hwarang: Flower Knights of the Underworld,ACTION,"hwieum,striy",FRIDAY,3,85595,9.33,1457484,200832,COMPLETED,"Seventeen-year-old Junhwi Kang, who can see ghosts, loses his memory after an accident. After passing the grim reaper’s challenge to win another chance at life, he is thrust into the underworld to live as an intern Hwarang, or Flower Knight. Junhwi is assigned to partner up with Horan, a peace officer partner, as they take on a series of investigations under the supervision of Bihyeongrang. Magicians, monsters, and legendary figures come into play in the mythical underworld. But what will be revealed when Junhwi investigates the circumstances of his own fateful accident?"
3910,A DeadbEAT's Meal,SLICE_OF_LIFE,CHEESE,WEDNESDAY,190,131877,9.22,6988753,987062,ONGOING,"Now a major (K-Drama) adaptation.                                                                                                                                                                                                       
What’s better than a good meal? My name’s Jaeho and I love food. While some may call me a deadbEAT because I don’t have a job at the moment, I’m just your normal happy guy who loves eating and my girlfriend of 7 years… That is until I got a breakup text yesterday… Where did things go wrong? I keep trying to look back through the years, but I just can't figure it out..."
3909,A Chance At Last,ROMANCE,"Dindon,Seo hye eun",WEDNESDAY,7,275701,9.17,14586867,1518015,COMPLETED,"Sisters Ju-eun and Hyejin grew up in absolute poverty. After their mother’s death, Hyejin accepts the offer to join their estranged father’s wealthy family. But when Hyejin turns out dead just three years later, Ju-eun is grief-stricken. She grabs at the chance to travel back in time and take her sister’s place where she meets the kind but mysterious Iho."
3908,Daytime Star,DRAMA,"Chaeun,Godago",TUESDAY,6,951505,9.87,67861106,4252590,COMPLETED,"A struggling, no-name actress of seven years, Yura Hwang. She barely lands a minor role in a movie that’s bound to be a success.
A celebrity’s celebrity, Seunghyeon Kang, keeps running into Yura, who always seems to be shedding tears every time he comes across her.
As these two reunite in the new movie, “Time,” will Yura finally seize the moment to make her name known? And will Seunghyeon figure out why he can’t get Yura out of his mind? Only time will tell.
"
3907,Psychic Studies,ACTION,PARK EUN HYUK,MONDAY,7,161822,8.86,4931140,542126,COMPLETED,"“You are getting very sleepy…” Chankyu Kim learns hypnosis from watching YouTube videos so that he would become popular amongst the girls at his school. However, things don’t go according to plan as he finds himself encountering repeated failures. He later meets mind reader Euijoo Yeo, who has extraordinary abilities just like he does. Their interesting but unfortunate story kicks off from there…"
3900,Philia Rosé: The Prophecy of the Crown of Thorns,FANTASY,"Ryuta,BHD,Kim Youngji",TUESDAY,7,261227,9.56,18055350,1981503,COMPLETED,"A hot-headed young nun must stop an uprising by a murderous prince prophesied to bring about the destruction of their kingdom. But there’s more to this nun than meets the eye. Philia is a young woman hiding in a child’s body -- but with the power to read minds and see visions. Meanwhile, Prince Leo of Elaion is raising a formidable army to take over his father’s throne. Can Philia convince him to give up his blood-thirsty ambitions and stave off the demise of the Kingdom of Elaion?"
3899,Our Walk Home,ROMANCE,furanc0,WEDNESDAY,35,499150,9.75,18078438,1588511,ONGOING,"Akihiko Shiraishi has it all: perfect grades, a talent for sports, and a charismatic smile. In reality, however, he's an awkward mess doing his best to meet expectations. To top it off, he's forced to compete with Harumi Kurose, a young prodigy from a rival school. Harumi is known to be cold and intimidating, so when their paths cross, Akihiko learns he may not the only one putting up a façade. Could their relationship bloom into something more?"
3898,Ode to Our Youth,COMEDY,Heenari,SUNDAY,7,38533,9.4,812108,86871,COMPLETED,"“Bye, Yongsu... It’s going to be hard, but please carry on... I really loved you...” 
 
Yongsu was dumped today by his girlfriend. And the burden she left is far too big... of a debt. Unfortunate credit delinquent Yongsu is now forced to live each day to the fullest. Every day is a struggle for him to pay up. And he meets various people along the way. His today comes and goes, just like everyone’s todays."
3795,Counting Sheep,HORROR,A.Rasen,MONDAY,5,91717,9.22,3443773,433394,COMPLETED,"A recurring dream haunts Caleb every night, but what seems like a simple nightmare begins to have consequences in the real world, turning the town of Blackgrove into a place where it is best to stay awake."
3792,The Retreats,ACTION,"Hyungwuk Shin,Sunhee Kim",SUNDAY,7,46477,9.51,689226,99443,COMPLETED,"In the distant future, people live in abundance in the Retreats, a so-called Paradise on Earth. This prosperity is made possible at the expense of an impoverished underclass in the surrounding slums of Brine, who must either serve the citizens of the Retreats or fight in the dreaded Battlegrounds for a shot at becoming a Retreats citizen. For Brine resident John Canty, whose father and grandfather died in the Battlegrounds, the desire to rise to the Retreats seems like a hopeless pipedream. All that changes when his new job takes him into the Retreats and he encounters Edward, a boy who looks identical to his own son Gable…"
3791,Discovering Love: A Harlequin Romance Collection,ROMANCE,Various Artists,"MONDAY,THURSDAY",9,66236,8.67,1846216,199186,COMPLETED,"Is love ever where we expect it to be? Love has a way of bringing people together, no matter how different they might seem. Come along on this journey to discover the stories of unexpected pairs finding love in this anthology from Harlequin -- complete with dramatic reunions, off-limits relationships, and magic! It won’t be easy to overcome life’s complicated trials and tribulations, but love always finds a way back to the heart. "
3790,Secretary Out-of-Order,ROMANCE,"QuornQuorn,Parand",TUESDAY,7,767690,9.29,33725049,2645936,COMPLETED,"Yu-eun Gam, a very capable secretary, works at IREN under the relentless CEO, Dohyeok Chae. After getting fed up with Dohyeok’s ruthless workload and cruel behavior, she buys a lottery ticket out of impulse and wins. Full of hope for her future, she hands in a letter of resignation only to be rejected. "
3789,Our House,SLICE_OF_LIFE,"Jinha,Jin Jong Kyung",WEDNESDAY,10,87466,8.86,2510072,389168,COMPLETED,"Hana is the daughter of the owner of Four Seasons share house. When her parents leave to pursue their lifetime dream of traveling around the world, she’s left in charge of looking after the place. But this seemingly peaceful and harmonious share house never fails to surprise everyone with unexpected events. Will Hana be able to handle being in control?

"
3788,WEBTOON x BTS,FANTASY,WEBTOON,"MONDAY,TUESDAY,WEDNESDAY,THURSDAY,FRIDAY,SATURDAY,SUNDAY",7,828313,9.69,11522894,1290787,COMPLETED," “At that moment... I was drawn to an unknown force.” As we wait for the series premiere of 7FATES: CHAKHO, check out these teaser episodes that will drop each day for every member, starting on Christmas!"
3787,To Not Die,DRAMA,"Parae,Jinguk Lim",TUESDAY,174,427152,9.75,36029908,2156611,ONGOING,"Dajun is bullied every single day at school. Desperate, he believes taking his own life will end his torment but soon realizes it's not him who deserves to die... it's all the scumbags in this world. And when an incident with his bullies forces him to have to fend for himself on the streets, Dajun sets out for revenge. To do so, he’ll need to become strong. But he quickly learns that school bullies aren’t his greatest enemy… he’s now got bigger fish to fry. "
3786,THE STAR SEEKERS,FANTASY,HYBE,MONDAY,6,815387,9.79,9102421,1128872,COMPLETED,"It’s the age of magic; a world where magic idols prevail. In these extraordinary times, an ordinary idol group called Star One is suddenly gifted with magical powers. And with these magical powers, a mysterious enemy appears. The once unpopular idol group finds themselves tasked with saving the world. Will they be able to take on this enormous responsibility to restore peace?"
3785,DARK MOON: THE BLOOD ALTAR,FANTASY,HYBE,SUNDAY,6,1797170,9.75,64307459,4622778,COMPLETED,"Welcome to Riverfield, where the most popular boys at two rival schools happen to be vampires and werewolves. When a mysterious new student, Sooha, transfers to Riverfield, the rivals find themselves inexplicably drawn to her. As horrible incidents start to shake the town, the boys’ forgotten pasts slowly start to unravel… and their world turns upside down."
3784,7FATES: CHAKHO,FANTASY,HYBE,SATURDAY,16,1589131,9.85,34842528,2684887,COMPLETED,"In the corrupt city of Sin-si, Zeha suddenly wakes up in a hospital, unable to recall anything that happened after speaking with a mysterious man one night. He soon learns that strange beings called beom are wreaking havoc on the city. As destiny brings seven boys together, will they succeed in ending this fight, once and for all? Let the hunting begin!"
3779,Murim RPG Simulation,ACTION,"Hyung Geun Cho,Kwang Hwi",FRIDAY,144,397357,9.66,34872832,2548695,HIATUS,"A scout in the infamous Demon Cult, Seolhwi is on a routine patrol when his squad unexpectedly encounters a fearsome master of the Mount Hua Sect, the sworn enemies of the Demon Cult. Without warning, the Mount Hua Cult master slaughters the entire squad. As Seolhwi lies dying, lamenting years of service to the cult with nothing to show for it, he is suddenly faced with a video game prompt, asking if he would like to start again. Given the opportunity to start over and make different choices, Seolhwi vows to survive and become stronger so he can rise to the top of the Demon Cult."
3767,QUESTISM,FANTASY,"TAEWAN,YuNuni",WEDNESDAY,7,421536,9.55,52875854,2703242,COMPLETED,"Gaming geek Suhyeon Kim hates school, and the dislike is mutual. Every day he faces relentless bullying from his classmates, leading him to wish his life was more like the RPG quest games he plays. Suhyeon’s wish is granted when a quest prompt pops up in real life with an easy quest and an enticing reward. With nothing to lose he takes the chance, and one quest soon leads to another. As the stakes get higher and the rewards get bigger, Suhyeon soon finds he’s gone from being an ostracized nobody to the top of the school. Just how far will Suhyeon take his quests, and how far will he fall if he refuses to participate?"
3766,100,ACTION,"Hyeong Eun,Yunyeol Choi",SUNDAY,7,130936,9.16,2688137,287279,COMPLETED,"Armed only with a gun and a frying pan, Hoyoung Cheon must survive Battlegrounds: a battle-royale style game with 100 participants, where there’s only one way to win: kill the 99 other players, all of them death-row convicts. Hoyoung has another objective besides survival, though -- he must find an assemblyman who was captured while investigating the game, and is now an unwilling participant. Can Hoyoung complete his mission on an island with 99 people willing to kill to survive, and emerge the last one standing?"
3765,Night of Silence,THRILLER,"Dongwoo Han,Q-Ha",SUNDAY,7,84166,9.15,1154155,127507,COMPLETED,"[PUBG UNIVERSE] When Leah finally returns to her small town after five years, she doesn’t find the warm welcome she’s expecting, as she opens the door to find her father’s corpse hanging from the ceiling. The police rule it a suicide, but the longer she stays in town, the more she suspects that it was anything but. In the middle of it all is a violent book her father was writing called Battlegrounds, which has half of its pages missing. But the townsfolk don’t appreciate Leah snooping around, and there’s no limit to what they’ll do to stop her from uncovering the truth."
3764,Annie Green Hates Girls,ROMANCE,Minorinmakes,TUESDAY,6,189808,7.99,5902285,702453,COMPLETED,"Annie Green, a 16-year-old girl who has always had a hard time getting close to girls, faces the worst rumor going around school... that she hates them! That’s not true at all! Annie will fight to deny this false rumor and will try to achieve what she has always wanted: to make friends with girls. Her friends Eugene and Colin will accompany her on this incredible adventure full of misunderstandings and embarrassing situations. Meanwhile, some feelings and friendships will emerge in this group of students. Will they be able to face all these challenges?"
3763,To Tame a Fire,SUPERNATURAL,hilluhri,MONDAY,131,436031,9.61,25093240,2630362,ONGOING,"Being the daughter of two war criminals, Ray has grown up ostracized and hated by many. After a chance encounter with an infamous commander, she is suddenly driven into multiple situations that put her morals to the test—all the while the phantoms of her parents’ legacy constantly looms over her. "
3762,Everfallen,FANTASY,Alai Cinereo,FRIDAY,52,162100,9.15,2237061,280763,COMPLETED,"As a fehru-alchemist, Dave should not exist, but then, a lot of things should not exist. After a disturbing turn of events, Dave finds himself returning to Rhi-Daton, the very city he escaped from years ago. Meanwhile, a strange woman with mysterious powers joins forces with the merciless House Dawn to intercept a peculiar weapon before it falls into the wrong hands. Things take a turn for the worse when the city unexpectedly closes its gates. Trapped inside with no way out, Dave runs into Leto, a fellow alchemist. Together, the duo must uncover the secrets of the past and prevent the disaster from unraveling further than it already has."
3761,Red Compass,ACTION,Frank Calicó,SATURDAY,9,36775,8.51,539678,70488,COMPLETED,"Ayeka is a talented, but hot-headed agent for the Deep Garden, a secret organization tasked with exorcising spectral entities known as ""Spiders"". But when more powerful Spiders start to appear, Ayeka's recklessness will both help and harm her, as she embarks on a journey to discover the secrets of the mysterious Black Compass project. Will she lose herself in her findings? Or will she gain the power to send the Spiders back to Hell?"
3760,Re-Possessed,DRAMA,"Yishan Li,Trevor Mueller",TUESDAY,101,67592,8.99,1380396,209838,COMPLETED,"After his father cuts him off financially, Troy Richardson needs to make some money, and quick! But when his friend Mari gets him a job at the mysterious pawn shop in town, Troy is suddenly thrust into a world of demonically possessed artifacts, killer cults, and spirits from another world that want to destroy ours. Can Troy find a balance between his night time adventures repossessing cursed items, all while navigating his relationships, his school work, and trying not to be eaten by furniture with a taste for people?"
3759,Supervillainy,COMEDY,Razz G.,TUESDAY,38,43184,9.2,947006,140601,HIATUS,"A kindhearted super human has always dreamt of becoming a superhero, but when her family becomes desperate for money, she takes a high paying job as a henchman for a notorious supervillain."
3758,Time and Time Again,SUPERNATURAL,Deo I.,MONDAY,80,130713,9.65,6437084,972070,HIATUS,"Every full moon, the rambunctious werewolf Steve is forced to time travel. To his dismay, circumstances require that vampire agent Adam keeps Steve from ""destroying the entire universe"" or whatever. Adam is putting his job and his life on the line for Steve, but despite their best efforts the two find themselves in mortal danger from Steve's uncontrollable abilities and from the unfathomable red tape of Adam's work, time and time again."
3757,Jupiter-Men,ACTION,Actionkiddy,WEDNESDAY,61,93680,9.73,3291306,412859,COMPLETED,"According to local legend, Jupiter-City has a hero – a mysterious figure with a cape made of stars known as Jupiter-Man. He's a defender of the helpless, a fighter of crime, and now, a missing person. Enter twins Quintin and Jackie, who suddenly find themselves taking over the hero's true duties: fighting monsters, stopping magical disasters, and taking down super villains!? Will the twins survive long enough to find Jupiter-Man, or will they crumble under the weight of their new responsibilities!?"
3691,The RUNWAY,ROMANCE,"Domi,Nokdu,Hirachell",THURSDAY,7,1048708,9.07,76872359,4506373,COMPLETED,"My one-night stand from Paris is my new boss?! 
Jian, an editor of the fashion magazine The Runway, impulsively leaves to Paris after finding out about her ex-fiance’s affair. She meets a mysterious, handsome, and somewhat cynical guy who helped her from pickpockets in Paris, and ends up having a one-night stand with him.
3 months later, she meets him again-at her office, as an elite new chief editor from France!
"
3690,The Lone Necromancer,FANTASY,"JJJ,KIM KYOUNG-YEOL,KIM DONG-JUN",SUNDAY,184,873872,9.66,83167112,6804841,ONGOING,"Seongwu is a former special forces soldier who has returned to college after completing his national service. His ordinary life as a student is shattered during class one day when he and his fellow students are faced with a mysterious prompt asking them to “select a role.” Seongwu chooses the necromancer, a rare ability that grants him the power to control the undead. With the campus and outside world seemingly on the brink of collapse, Seongwu must use his newfound powers to battle fearsome monsters and help save his fellow students. But will they make it out alive?
"
3689,Bitten Contract,ROMANCE,sungeun,FRIDAY,7,783542,9.56,58041846,4503920,COMPLETED,"Who needs medicine when a vampire's bite can instantly make you feel better? Chae-i visibly suffers from a chronic headache, which has earned her a terrible reputation as an actress. When she happens to get a taste of relief after getting bitten by the top star, Ijun -- who turns out to be a vampire -- she asks him to continue biting her, but Ijun offers a contractual relationship instead. What is his motive? Will Chae-i find relief?"
3671,Return of the Mad Demon,HISTORICAL,"JP,Ihy,Yu jin sung",WEDNESDAY,160,679353,9.77,53900098,4514333,ONGOING,"The Mad Demon, Jaha Lee, dreams of becoming the God of Martial Arts. Unfortunately, his dreams are dashed after he falls off a cliff while running from the Demonic Cult for stealing the Jade of Heaven. Yet this is not the end for Jaha -- he awakens from the fall to find himself back in his 20s. With his knowledge of the future and of martial arts, he now has a chance at revenge and at getting life right this time. Will he be able to fulfill his dream this time around, or is he doomed to face the same fate yet again?"
3670,Cierra,ROMANCE,"Studio wooridle,Rana",TUESDAY,7,378467,9.26,11959976,1336449,COMPLETED,"Cierra Elburke and Claude LeSpencer, both sharing backgrounds of illegitimacy, find refuge from the scorn of their family and society in each other’s arms. But when Cierra is forced to marry someone other than her beloved, she begs for another chance at life with a happier ending. Through the power of the “key” to the throne that is gifted by Claude, Cierra is given a chance to start over. Yet this time, she chooses to leave everything behind, including Claude, with hope for a better life. Has she made the right choice, or will this second chance prove more disastrous than her original fate?"
3669,Double Click,SPORTS,"KIM JANGHUN,PARK SUBONG,1991_corp",SATURDAY,197,340989,9.66,26360763,2250808,ONGOING,"What happens when you lose the one thing that you were the best in the world at? Jiho Seong was once a top-ranked player in the online action game, One Sword. When the game eventually shuts down due to a lack of players, he loses all interest in competitive gaming. That is, until he finds out that his school has an e-sports club and discovers a popular team-based game called Sword Rush, which seems to be an exact copy of One Sword. With new teammates now by his side, Jiho takes another shot at rising to the top of the game! 
"
3666,Our Beloved Summer,ROMANCE,"Han Kyoung Chal,Lee Naeun",FRIDAY,6,468402,9.77,7197497,770083,COMPLETED,"Now a major adaptation on streaming.
At Midsummer High, Yeonsu Guk is at the top of her class, while Wung Choi is ranked dead-last. And it’s not just their grades -- their personalities couldn’t be more different, as Yeonsu is a no-nonsense stickler and Wung is a care-free slacker. When a filmmaker comes to make a documentary about their school life over the course of a month, they’re not exactly thrilled to be spending so much time together. However, as the month goes on, they begin to discover each other’s hidden depths. At least one thing’s for certain -- they’ll never forget this summer!"
3665,"Sarah, I'm Sorry: Welcome to Our Galaxy",TIPTOON,"MiTi,GUGU",WEDNESDAY,8,159091,8.84,1683652,186039,COMPLETED,"What if those tragic events never happened?

What if no one was sick, no one had an accident, and everyone lived a normal campus life? If only there was a world just like Sarah’s wish...

When Sarah opens her window, another window appears, and she discovers a different world inside, a world with an exciting campus life that she had always dreamed about."
3654,Samurai no Tora,ACTION,"Brandon Chen,Jose Fernandez",SUNDAY,38,58441,9.02,1026694,126237,HIATUS,"In the year 2200, the age-old tradition of samurai has evolved into a riveting fusion of sport and spectacle. Tokyo stands as the thrilling epicenter of this melee, its cityscape an open arena for licensed samurai to engage in intense duels, their clashes recorded and broadcasted for the world to witness.

Young and ambitious Tomoe Harada finally seizes her samurai license, stepping into this vibrant battlefield. But her dreams extend beyond simply being one of the world's leading samurai. She seeks to challenge a certain someone...

However, Tokyo teems with formidable challengers, each wielding unique fighting styles that can shatter dreams of glory. Can Tomoe and her companions rise to the challenge and etch their legacy in the chronicles of samurai history?"
